date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:26:12	27228/27228	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-6a5c%22	https://webconcepts.info/concepts/oauth-parameter/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/oauth-parameter/index.html	(from https://webconcepts.info/concepts/)
17:26:13	6591/6591	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-19bf%22	https://webconcepts.info/concepts/http-cache-directive/proxy-revalidate	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-cache-directive/proxy-revalidate.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:13	9606/9606	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-2586%22	https://webconcepts.info/concepts/oauth-token-endpoint-auth-method/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/oauth-token-endpoint-auth-method/index.html	(from https://webconcepts.info/concepts/)
17:26:13	6583/6583	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-19b7%22	https://webconcepts.info/concepts/http-cache-directive/public	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-cache-directive/public.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:13	16146/16146	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-3f12%22	https://webconcepts.info/concepts/oauth-token-introspection-response/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/oauth-token-introspection-response/index.html	(from https://webconcepts.info/concepts/)
17:26:13	6847/6847	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1abf%22	https://webconcepts.info/concepts/http-cache-directive/s-maxage	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-cache-directive/s-maxage.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:14	6496/6496	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1960%22	https://webconcepts.info/concepts/http-header/Age	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-header/Age.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:14	6770/6770	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1a72%22	https://webconcepts.info/concepts/http-header/Cache-Control	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-header/Cache-Control.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:14	8037/8037	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1f65%22	https://webconcepts.info/concepts/oauth-token-type-hint/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/oauth-token-type-hint/index.html	(from https://webconcepts.info/concepts/)
17:26:14	6662/6662	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1a06%22	https://webconcepts.info/concepts/http-header/Expires	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-header/Expires.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:14	6811/6811	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1a9b%22	https://webconcepts.info/concepts/http-header/Pragma	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-header/Pragma.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:14	6854/6854	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1ac6%22	https://webconcepts.info/concepts/http-header/Warning	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-header/Warning.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:15	6342/6342	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-18c6%22	https://webconcepts.info/concepts/http-warn-code/110	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-warn-code/110.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:15	10846/10846	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-2a5e%22	https://webconcepts.info/concepts/oauth-uri/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/oauth-uri/index.html	(from https://webconcepts.info/concepts/)
17:26:15	6518/6518	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1976%22	https://webconcepts.info/concepts/http-warn-code/111	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-warn-code/111.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:15	6452/6452	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1934%22	https://webconcepts.info/concepts/http-warn-code/112	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-warn-code/112.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:15	6512/6512	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1970%22	https://webconcepts.info/concepts/http-warn-code/113	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-warn-code/113.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:16	6630/6630	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-19e6%22	https://webconcepts.info/concepts/http-warn-code/199	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-warn-code/199.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:16	6708/6708	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1a34%22	https://webconcepts.info/concepts/http-warn-code/214	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-warn-code/214.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:16	7999/7999	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1f3f%22	https://webconcepts.info/concepts/pkce-code-challenge-method/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/pkce-code-challenge-method/index.html	(from https://webconcepts.info/concepts/)
17:26:16	6564/6564	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-19a4%22	https://webconcepts.info/concepts/http-warn-code/299	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/http-warn-code/299.html	(from https://webconcepts.info/specs/IETF/RFC/7234)
17:26:17	17384/17384	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-43e8%22	https://webconcepts.info/concepts/structured-syntax-suffix/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/structured-syntax-suffix/index.html	(from https://webconcepts.info/concepts/)
17:26:17	42718/42718	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-a6de%22	https://webconcepts.info/concepts/uri-scheme/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/uri-scheme/index.html	(from https://webconcepts.info/concepts/)
17:26:17	6731/6731	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1a4b%22	https://webconcepts.info/concepts/profile-uri/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/profile-uri/index.html	(from https://webconcepts.info/concepts/)
17:26:17	20292/20292	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-4f44%22	https://webconcepts.info/concepts/urn-namespace/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/urn-namespace/index.html	(from https://webconcepts.info/concepts/)
17:26:18	30372/30372	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-76a4%22	https://webconcepts.info/concepts/well-known-uri/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/well-known-uri/index.html	(from https://webconcepts.info/concepts/)
17:26:18	12982/12982	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-32b6%22	https://webconcepts.info/concepts/xml-ns/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/xml-ns/index.html	(from https://webconcepts.info/concepts/)
17:26:18	10246/10246	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-2806%22	https://webconcepts.info/concepts/xml-schema/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/concepts/xml-schema/index.html	(from https://webconcepts.info/concepts/)
17:26:18	5779/5779	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1693%22	https://webconcepts.info/specs/ISO/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/ISO/index.html	(from https://webconcepts.info/specs/)
17:26:19	6194/6194	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1832%22	https://webconcepts.info/specs/ISO/IEC/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/ISO/IEC/index.html	(from https://webconcepts.info/specs/)
17:26:19	5783/5783	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1697%22	https://webconcepts.info/specs/IETF/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/IETF/index.html	(from https://webconcepts.info/specs/)
17:26:19	12638/12638	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-315e%22	https://webconcepts.info/specs/IETF/I-D/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/IETF/I-D/index.html	(from https://webconcepts.info/specs/)
17:26:19	22598/22598	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-5846%22	https://webconcepts.info/specs/IETF/RFC/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/IETF/RFC/index.html	(from https://webconcepts.info/specs/)
17:26:20	5664/5664	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1620%22	https://webconcepts.info/specs/JCP/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/JCP/index.html	(from https://webconcepts.info/specs/)
17:26:20	5684/5684	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1634%22	https://webconcepts.info/specs/JCP/JSR/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/JCP/JSR/index.html	(from https://webconcepts.info/specs/)
17:26:20	5847/5847	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-16d7%22	https://webconcepts.info/specs/OASIS/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/OASIS/index.html	(from https://webconcepts.info/specs/)
17:26:20	6257/6257	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1871%22	https://webconcepts.info/specs/OASIS/standard/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/OASIS/standard/index.html	(from https://webconcepts.info/specs/)
17:26:20	5667/5667	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1623%22	https://webconcepts.info/specs/Webhook/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/Webhook/index.html	(from https://webconcepts.info/specs/)
17:26:21	10700/10700	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-29cc%22	https://webconcepts.info/specs/W3C/TR/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/W3C/TR/index.html	(from https://webconcepts.info/specs/)
17:26:21	5598/5598	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-15de%22	https://webconcepts.info/specs/Webhook/standard/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/Webhook/standard/index.html	(from https://webconcepts.info/specs/)
17:26:21	5669/5669	---M-Z	200	added ('OK')	text/html	etag:W/%22671ff1fd-1625%22	https://webconcepts.info/specs/W3C/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/specs/W3C/index.html	(from https://webconcepts.info/specs/)
17:26:21	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://webconcepts.info/src/specs/	C:/Users/Administrator/Documents/departments/Websites/WebConcepts/webconcepts.info/src/specs/index.html	(from https://webconcepts.info/forking)
